DATE,TIME,Imp_rpm_set,Imp_rpm_obs,Chop_rpm_set,Chop_rpm_obs,Imp_torq_obs,Chop_torq_obs,Imp_amp_obs,Chop_amp_obs,Set_time_min,Set_time_sec,Start_time,Stop_time,Null_time,Process_status,Prod_name,Batch_no,Batch_size,Mfg_date,Exp_date,Op_name,Lot_no,Lot_size,Purge_state,Recipe_name,aa,ab,ac,ad,ae
23.08.2018,13:27:29,55,55,0,500,424,3,5,0,1,1,70,68,0,0,Gestone 400 mg,1671548,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,13:28:29,55,55,0,500,423,3,5,0,2,1,70,67,0,0,Gestone 400 mg,1671548,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,13:29:29,55,55,0,500,424,3,5,0,3,1,70,67,0,0,Gestone 400 mg,1671548,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,13:30:29,55,55,0,500,421,3,5,0,4,1,70,66,0,0,Gestone 400 mg,1671548,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:54:19,55,0,0,500,0,0,3,0,0,0,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:55:19,55,55,0,500,425,3,3,0,1,0,70,63,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:56:19,55,55,0,500,427,3,3,0,2,0,70,64,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:58:25,55,0,0,500,0,0,4,0,0,0,70,64,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:59:06,55,0,0,500,0,0,4,0,0,31,70,59,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,15:59:31,55,0,0,500,2,0,4,0,0,46,70,58,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:00:30,55,55,0,500,429,3,4,0,1,46,70,55,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:01:30,55,55,0,500,427,3,4,0,2,46,70,57,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:02:30,55,55,0,500,429,3,4,0,3,46,70,58,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:21:02,55,0,0,500,0,0,3,0,0,1,70,67,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:22:02,55,55,0,500,428,3,3,0,1,1,70,65,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,16:23:02,55,55,0,500,426,3,3,0,2,1,70,63,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:20:41,55,0,0,500,0,0,8,0,0,0,70,67,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:21:41,55,55,0,500,425,3,8,0,1,1,70,69,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:22:42,55,55,0,500,421,3,8,0,2,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:23:42,55,55,0,500,425,3,8,0,3,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:24:42,55,55,0,500,424,3,8,0,4,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:25:42,55,55,0,500,424,3,8,0,5,1,70,65,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:26:42,55,55,0,500,422,3,8,0,6,1,70,65,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:27:42,55,55,0,500,424,4,8,0,7,1,70,65,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:47:03,55,0,0,500,0,0,3,0,0,0,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:48:03,55,55,0,500,425,3,3,0,1,0,70,60,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,17:49:03,55,55,0,500,428,3,3,0,2,0,70,58,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,18:59:35,55,0,0,500,0,0,5,0,0,1,70,60,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,19:00:34,55,55,0,500,427,3,5,0,1,1,70,67,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,19:01:34,55,55,0,500,423,3,5,0,2,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,19:02:34,55,55,0,500,425,3,5,0,3,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
23.08.2018,19:03:34,55,55,0,500,426,3,5,0,4,1,70,66,0,0,Gestone 400 mg,1671549,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,9:55:44,55,0,0,500,0,0,3,0,0,1,70,70,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,9:56:44,55,55,0,500,428,3,3,0,1,1,70,65,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,9:57:44,55,55,0,500,430,3,3,0,2,1,70,63,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,9:59:28,55,0,0,500,0,0,4,0,0,1,70,62,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:00:16,55,4,0,500,55,7,4,0,0,40,70,59,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:00:40,55,0,0,500,0,0,4,0,0,53,70,58,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:01:40,55,55,0,500,428,3,4,0,1,54,70,56,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:02:40,55,55,0,500,428,3,4,0,2,54,70,57,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:03:40,55,55,0,500,428,3,4,0,3,54,70,58,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:24:37,55,0,0,500,0,0,3,0,0,0,70,72,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:25:37,55,55,0,500,426,3,3,0,1,1,70,69,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,10:26:37,55,55,0,500,427,3,3,0,2,1,70,68,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:11:12,55,0,0,500,0,0,8,0,0,0,70,69,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:12:12,55,55,0,500,429,3,8,0,1,1,70,70,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:13:12,55,55,0,500,424,3,8,0,2,1,70,69,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:14:12,55,55,0,500,424,3,8,0,3,1,70,68,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:15:12,55,55,0,500,425,3,8,0,4,1,70,68,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:16:12,55,55,0,500,423,3,8,0,5,1,70,67,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:17:12,55,55,0,500,424,4,8,0,6,1,70,66,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:18:12,55,55,0,500,426,4,8,0,7,1,70,66,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:24:17,55,0,0,500,0,0,3,0,0,1,70,62,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:25:17,55,55,0,500,422,3,3,0,1,1,70,59,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:26:17,55,55,0,500,420,3,3,0,2,1,70,57,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:57:42,55,0,0,500,0,0,5,0,0,0,70,65,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:58:42,55,55,0,500,425,3,5,0,1,0,70,67,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,11:59:42,55,55,0,500,424,3,5,0,2,0,70,66,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,12:00:41,55,55,0,500,425,3,5,0,3,0,70,66,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,12:01:41,55,55,0,500,427,3,5,0,4,0,70,66,0,0,Gestone 400 mg,1671551,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:26:09,55,0,0,500,0,0,3,0,0,1,70,70,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:27:09,55,55,0,500,430,3,3,0,1,1,70,68,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:28:09,55,55,0,500,427,3,3,0,2,1,70,64,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:29:47,55,0,0,500,0,0,4,0,0,0,70,66,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:30:22,55,0,0,500,0,0,4,0,0,23,70,62,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:30:45,55,7,0,500,79,6,4,0,0,37,70,60,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:31:45,55,55,0,500,425,3,4,0,1,37,70,57,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:32:45,55,55,0,500,427,3,4,0,2,37,70,57,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:33:45,55,55,0,500,424,3,4,0,3,37,70,59,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:44:19,55,0,0,500,0,0,3,0,0,0,70,67,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:45:19,55,55,0,500,423,3,3,0,1,0,70,66,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,17:46:19,55,55,0,500,424,3,3,0,2,0,70,65,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:21:50,55,0,0,500,0,0,8,0,0,0,70,69,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:22:50,55,55,0,500,422,3,8,0,1,1,70,69,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:23:50,55,55,0,500,425,3,8,0,2,1,70,68,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:24:50,55,55,0,500,423,3,8,0,3,1,70,67,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:25:50,55,55,0,500,422,3,8,0,4,1,70,67,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:26:50,55,55,0,500,425,4,8,0,5,1,70,66,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:27:50,55,55,0,500,424,4,8,0,6,1,70,66,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:28:50,55,55,0,500,424,4,8,0,7,1,70,66,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:34:22,55,0,0,500,0,0,3,0,0,0,70,64,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:35:22,55,55,0,500,428,4,3,0,1,1,70,60,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:36:22,55,55,0,500,428,3,3,0,2,1,70,58,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,18:40:16,55,0,0,500,0,0,3,0,2,25,70,56,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,19:34:42,55,0,0,500,0,0,5,0,0,0,70,68,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,19:35:42,55,55,0,500,427,3,5,0,1,1,70,71,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,19:36:42,55,55,0,500,429,3,5,0,2,1,70,69,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,19:37:42,55,55,0,500,428,3,5,0,3,1,70,69,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
24.08.2018,19:38:42,55,55,0,500,428,3,5,0,4,1,70,68,0,0,Gestone 400 mg,1671553,2.0Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
25.08.2018,8:17:21,54,0,0,500,0,0,20,0,0,0,70,60,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,11:19:19,54,0,0,500,0,0,20,0,0,4,70,74,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,11:21:44,54,0,0,500,0,0,20,0,0,50,70,71,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,13:17:07,54,0,0,500,0,0,20,0,1,18,70,69,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:03:41,54,0,0,500,0,0,20,0,1,57,70,49,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:03:43,54,0,0,500,0,0,20,0,1,59,70,49,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:04:43,54,54,0,500,430,3,20,0,2,59,70,49,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:05:43,54,54,0,500,431,3,20,0,3,59,70,49,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:06:43,54,54,0,500,432,3,20,0,4,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:07:43,54,54,0,500,432,3,20,0,5,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:08:43,54,54,0,500,430,3,20,0,6,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:09:43,54,54,0,500,431,3,20,0,7,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:10:43,54,54,0,500,433,3,20,0,8,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:11:43,54,54,0,500,432,3,20,0,9,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:12:43,54,54,0,500,432,3,20,0,10,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:13:44,54,54,0,500,431,3,20,0,11,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:14:44,54,54,0,500,433,3,20,0,12,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:15:44,54,54,0,500,433,3,20,0,13,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:16:44,54,54,0,500,433,3,20,0,14,59,70,50,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:17:44,54,54,0,500,432,3,20,0,15,59,70,51,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:18:44,54,54,0,500,433,3,20,0,16,59,70,51,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:19:44,54,54,0,500,431,3,20,0,17,59,70,51,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:20:44,54,54,0,500,432,3,20,0,18,59,70,51,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
25.08.2018,19:21:44,54,54,0,500,433,3,20,0,19,59,70,51,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
27.08.2018,15:12:24,54,0,0,500,0,0,15,0,0,0,70,25,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
27.08.2018,15:12:28,54,0,0,500,0,0,15,0,0,2,70,25,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
27.08.2018,15:15:35,54,0,0,500,0,0,15,0,0,3,70,25,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
27.08.2018,15:15:39,54,0,0,500,0,0,15,0,0,5,70,25,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:34:25,54,0,10,500,0,0,5,0,0,6,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:35:25,54,54,10,500,428,3,5,0,1,6,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:36:26,54,54,10,500,430,3,5,0,2,6,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:36:51,54,33,10,500,312,5,5,0,2,29,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:37:51,54,54,10,500,428,3,5,0,3,29,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:38:51,54,54,10,500,428,3,5,0,4,29,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:39:36,54,0,10,500,0,0,10,0,0,0,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:40:36,54,54,10,500,429,3,10,0,1,0,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:41:36,54,54,10,500,427,3,10,0,2,0,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:42:36,54,54,10,500,428,3,10,0,3,0,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:43:36,54,54,10,500,428,3,10,0,4,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:44:36,54,54,10,500,429,3,10,0,5,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:45:36,54,54,10,500,430,3,10,0,6,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:46:36,54,54,10,500,431,3,10,0,7,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:47:36,54,54,10,500,436,3,10,0,8,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,18:48:36,54,54,10,500,435,3,10,0,9,1,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,19:05:04,54,0,10,500,0,0,3,0,0,0,70,26,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,19:06:04,54,54,10,500,432,3,3,0,1,0,70,26,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,19:07:04,54,54,10,500,435,3,3,0,2,0,70,27,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
29.08.2018,19:20:30,54,54,10,500,426,3,5,0,4,0,70,36,0,0,Cleaning,Na,Na,Na,Na,sunil,na,na,0,0,,,,,
30.08.2018,11:29:42,54,0,0,500,0,0,3,0,0,0,70,51,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:30:42,54,54,0,500,434,3,3,0,1,1,70,52,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:31:42,54,54,0,500,434,3,3,0,2,1,70,55,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:33:20,54,0,0,500,0,0,4,0,0,0,70,63,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:33:40,54,0,0,500,0,0,4,0,0,2,70,62,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:34:14,54,0,0,500,0,0,4,0,0,19,70,56,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:35:14,54,54,0,500,430,3,4,0,1,20,70,54,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:36:15,54,54,0,500,432,3,4,0,2,20,70,53,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,11:37:15,54,54,0,500,435,3,4,0,3,20,70,54,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,12:01:00,54,0,0,500,0,0,3,0,0,1,70,68,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,12:02:11,54,0,0,500,0,0,3,0,0,44,70,69,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,12:03:11,54,54,0,500,430,3,3,0,1,44,70,67,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,12:04:11,54,54,0,500,432,3,3,0,2,44,70,64,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:13:01,54,0,0,500,0,0,8,0,0,0,70,70,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:14:01,54,54,0,500,426,3,8,0,1,1,70,70,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:15:01,54,54,0,500,426,3,8,0,2,1,70,67,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:16:01,54,54,0,500,427,3,8,0,3,1,70,64,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:17:01,54,54,0,500,429,3,8,0,4,1,70,66,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:18:01,54,54,0,500,428,3,8,0,5,1,70,67,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:19:01,54,54,0,500,429,3,8,0,6,1,70,68,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:20:01,54,54,0,500,429,3,8,0,7,1,70,69,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
30.08.2018,13:34:21,54,0,0,500,0,0,4,0,0,0,70,65,0,0,Progesterone 200 mg,1678069,1.03 Lac,18-Aug,20-Jul,sunil,na,na,0,0,,,,,
